Percentage of ED visits by syndrome: COVID-19-Like Illness Shortness of Breath and Pneumonia
Date generated: Wed Oct 07 2020 13:47:13 GMT+0530 (India Standard Time)

Geography,Date,Syndrome,Percent
District of Columbia,2020-09-19,SoB,5.1
District of Columbia,2020-09-20,SoB,4.8
District of Columbia,2020-09-21,SoB,6.3
District of Columbia,2020-09-22,SoB,4.3
District of Columbia,2020-09-23,SoB,4.5
District of Columbia,2020-09-24,SoB,4.4
District of Columbia,2020-09-25,SoB,4.7
District of Columbia,2020-09-26,SoB,3.8
District of Columbia,2020-09-27,SoB,3.5
District of Columbia,2020-09-28,SoB,3.5
District of Columbia,2020-09-29,SoB,3.6
District of Columbia,2020-09-30,SoB,5.4
District of Columbia,2020-10-01,SoB,6.3
District of Columbia,2020-10-02,SoB,5.6
District of Columbia,2020-10-03,SoB,4.9
Florida,2020-08-08,SoB,5.2
Florida,2020-08-09,SoB,5.3
Florida,2020-08-10,SoB,5.8
Florida,2020-08-11,SoB,5.6
Florida,2020-08-12,SoB,5
Florida,2020-08-13,SoB,5.1
Florida,2020-08-14,SoB,4.8
Florida,2020-08-15,SoB,4.9
Florida,2020-08-16,SoB,4.6
Florida,2020-08-17,SoB,5.4
Florida,2020-08-18,SoB,5.3
Florida,2020-08-19,SoB,5.1
Florida,2020-08-20,SoB,4.9
Florida,2020-08-21,SoB,4.7
Florida,2020-08-22,SoB,4.3
Florida,2020-08-23,SoB,4.4
Florida,2020-08-24,SoB,5.1
Florida,2020-08-25,SoB,4.8
Florida,2020-08-26,SoB,4.5
Florida,2020-08-27,SoB,4.5
Florida,2020-08-28,SoB,4.5
Florida,2020-08-29,SoB,4.1
Florida,2020-08-30,SoB,4.4
Florida,2020-08-31,SoB,4.8
Florida,2020-09-01,SoB,4.6
Florida,2020-09-02,SoB,4.7
Florida,2020-09-03,SoB,4.6
Florida,2020-09-04,SoB,4.4
Florida,2020-09-05,SoB,3.8
Florida,2020-09-06,SoB,4.1
Florida,2020-09-07,SoB,4.6
Florida,2020-09-08,SoB,4.9
Florida,2020-09-09,SoB,4.5
Florida,2020-09-10,SoB,4.4
Florida,2020-09-11,SoB,4.3
Florida,2020-09-12,SoB,4.7
Florida,2020-09-13,SoB,4.1
Florida,2020-09-14,SoB,4.6
Florida,2020-09-15,SoB,4.5
Florida,2020-09-16,SoB,4.8
Florida,2020-09-17,SoB,4.7
Florida,2020-09-18,SoB,4.5
Florida,2020-09-19,SoB,4.6
Florida,2020-09-20,SoB,4.1
Florida,2020-09-21,SoB,4.7
Florida,2020-09-22,SoB,4.5
Florida,2020-09-23,SoB,4.4
Florida,2020-09-24,SoB,4.4
Florida,2020-09-25,SoB,4.6
Florida,2020-09-26,SoB,3.9
Florida,2020-09-27,SoB,4.1
Florida,2020-09-28,SoB,4.6
Florida,2020-09-29,SoB,4.6
Florida,2020-09-30,SoB,4.4
Florida,2020-10-01,SoB,4.6
Florida,2020-10-02,SoB,4.4
Florida,2020-10-03,SoB,4.4
Georgia,2020-08-08,SoB,6.2
Georgia,2020-08-09,SoB,6.8
Georgia,2020-08-10,SoB,6.5
Georgia,2020-08-11,SoB,6.9
Georgia,2020-08-12,SoB,7
Georgia,2020-08-13,SoB,7.3
Georgia,2020-08-14,SoB,7.2
Georgia,2020-08-15,SoB,6.7
Georgia,2020-08-16,SoB,6.8
Georgia,2020-08-17,SoB,7.2
Georgia,2020-08-18,SoB,6.9
Georgia,2020-08-19,SoB,6.8
Georgia,2020-08-20,SoB,7
Georgia,2020-08-21,SoB,6.4
Georgia,2020-08-22,SoB,6.3
Georgia,2020-08-23,SoB,6.6
Georgia,2020-08-24,SoB,6.4
Georgia,2020-08-25,SoB,6.2
Georgia,2020-08-26,SoB,6.3
Georgia,2020-08-27,SoB,6.2
Georgia,2020-08-28,SoB,6
Georgia,2020-08-29,SoB,6.2
Georgia,2020-08-30,SoB,6.2
Georgia,2020-08-31,SoB,6.5
Georgia,2020-09-01,SoB,6.5
Georgia,2020-09-02,SoB,6.4
Georgia,2020-09-03,SoB,6.1
Georgia,2020-09-04,SoB,6.1
Georgia,2020-09-05,SoB,5.3
Georgia,2020-09-06,SoB,5.4
Georgia,2020-09-07,SoB,5.4
Georgia,2020-09-08,SoB,6.7
Georgia,2020-09-09,SoB,6.4
Georgia,2020-09-10,SoB,6
Georgia,2020-09-11,SoB,6.1
Georgia,2020-09-12,SoB,6
Georgia,2020-09-13,SoB,5.8
Georgia,2020-09-14,SoB,6.2
Georgia,2020-09-15,SoB,5.6
Georgia,2020-09-16,SoB,5.7
Georgia,2020-09-17,SoB,5.9
Georgia,2020-09-18,SoB,5.7
Georgia,2020-09-19,SoB,5.1
Georgia,2020-09-20,SoB,5.3
Georgia,2020-09-21,SoB,5.9
Georgia,2020-09-22,SoB,6.7
Georgia,2020-09-23,SoB,6.2
Georgia,2020-09-24,SoB,6.3
Georgia,2020-09-25,SoB,6
Georgia,2020-09-26,SoB,4.9
Georgia,2020-09-27,SoB,6.1
Georgia,2020-09-28,SoB,6.8
Georgia,2020-09-29,SoB,5.8
Georgia,2020-09-30,SoB,5.8
Georgia,2020-10-01,SoB,6
Georgia,2020-10-02,SoB,5.5
Georgia,2020-10-03,SoB,5.3
Idaho,2020-08-08,SoB,5.4
Idaho,2020-08-09,SoB,5.9
Idaho,2020-08-10,SoB,4.5
Idaho,2020-08-11,SoB,5.3
Idaho,2020-08-12,SoB,6.1
Idaho,2020-08-13,SoB,5
Idaho,2020-08-14,SoB,4.1
Idaho,2020-08-15,SoB,4.6
Idaho,2020-08-16,SoB,4.6
Idaho,2020-08-17,SoB,5.7
Idaho,2020-08-18,SoB,4.8
Idaho,2020-08-19,SoB,6.6
Idaho,2020-08-20,SoB,4.1
Idaho,2020-08-21,SoB,5.4
Idaho,2020-08-22,SoB,4.4
Idaho,2020-08-23,SoB,5.1
Idaho,2020-08-24,SoB,6.2
Idaho,2020-08-25,SoB,5.7
Idaho,2020-08-26,SoB,5.6
Idaho,2020-08-27,SoB,5.4
Idaho,2020-08-28,SoB,5.2
Idaho,2020-08-29,SoB,4.6
Idaho,2020-08-30,SoB,4.9
Idaho,2020-08-31,SoB,5.6
Idaho,2020-09-01,SoB,5.2
Idaho,2020-09-02,SoB,4.5
Idaho,2020-09-03,SoB,4.9
Idaho,2020-09-04,SoB,4.2
Idaho,2020-09-05,SoB,3.7
Idaho,2020-09-06,SoB,3.3
Idaho,2020-09-07,SoB,4.3
Idaho,2020-09-08,SoB,5.4
Idaho,2020-09-09,SoB,5.4
Idaho,2020-09-10,SoB,5.7
Idaho,2020-09-11,SoB,4.7
Idaho,2020-09-12,SoB,4.6
Idaho,2020-09-13,SoB,4.8
Idaho,2020-09-14,SoB,5.4
Idaho,2020-09-15,SoB,5.1
Idaho,2020-09-16,SoB,6.6
Idaho,2020-09-17,SoB,5.7
Idaho,2020-09-18,SoB,5.3
Idaho,2020-09-19,SoB,4.3
Idaho,2020-09-20,SoB,5.1
Idaho,2020-09-21,SoB,5.2
Idaho,2020-09-22,SoB,5.5
Idaho,2020-09-23,SoB,6.4
Idaho,2020-09-24,SoB,6
Idaho,2020-09-25,SoB,5.6
Idaho,2020-09-26,SoB,4.7
Idaho,2020-09-27,SoB,5.6
Idaho,2020-09-28,SoB,5.2
Idaho,2020-09-29,SoB,5.7
Idaho,2020-09-30,SoB,4.5
Idaho,2020-10-01,SoB,5.4
Idaho,2020-10-02,SoB,5.9
Idaho,2020-10-03,SoB,5.5
Illinois,2020-08-08,SoB,5.4
Illinois,2020-08-09,SoB,5.6
Illinois,2020-08-10,SoB,6.2
Illinois,2020-08-11,SoB,6.1
Illinois,2020-08-12,SoB,6.4
Illinois,2020-08-13,SoB,5.8
Illinois,2020-08-14,SoB,6
Illinois,2020-08-15,SoB,5.5
Illinois,2020-08-16,SoB,5.6
Illinois,2020-08-17,SoB,6.6
Illinois,2020-08-18,SoB,5.9
Illinois,2020-08-19,SoB,5.7
Illinois,2020-08-20,SoB,6.1
Illinois,2020-08-21,SoB,5.9
Illinois,2020-08-22,SoB,5.3
Illinois,2020-08-23,SoB,4.8
Illinois,2020-08-24,SoB,6.5
Illinois,2020-08-25,SoB,5.7
Illinois,2020-08-26,SoB,6
Illinois,2020-08-27,SoB,5.6
Illinois,2020-08-28,SoB,5.9
Illinois,2020-08-29,SoB,5.2
Illinois,2020-08-30,SoB,5.5
Illinois,2020-08-31,SoB,6.5
Illinois,2020-09-01,SoB,6
Illinois,2020-09-02,SoB,6
Illinois,2020-09-03,SoB,6.1
Illinois,2020-09-04,SoB,5.9
Illinois,2020-09-05,SoB,5
Illinois,2020-09-06,SoB,5.1
Illinois,2020-09-07,SoB,5.5
Illinois,2020-09-08,SoB,6.4
Illinois,2020-09-09,SoB,6.2
Illinois,2020-09-10,SoB,5.8
Illinois,2020-09-11,SoB,5.7
Illinois,2020-09-12,SoB,5.9
Illinois,2020-09-13,SoB,5.3
Illinois,2020-09-14,SoB,5.7
Illinois,2020-09-15,SoB,6
Illinois,2020-09-16,SoB,5.9
Illinois,2020-09-17,SoB,5.8
Illinois,2020-09-18,SoB,6
Illinois,2020-09-19,SoB,5.4
Illinois,2020-09-20,SoB,5
Illinois,2020-09-21,SoB,6.1
Illinois,2020-09-22,SoB,6.4
Illinois,2020-09-23,SoB,6
Illinois,2020-09-24,SoB,6.2
Illinois,2020-09-25,SoB,6
Illinois,2020-09-26,SoB,5.3
Illinois,2020-09-27,SoB,5.7
Illinois,2020-09-28,SoB,7
Illinois,2020-09-29,SoB,6.5
Illinois,2020-09-30,SoB,6.4
Illinois,2020-10-01,SoB,6.3
Illinois,2020-10-02,SoB,6.1
Illinois,2020-10-03,SoB,5.9
Kansas,2020-08-08,SoB,4.8
Kansas,2020-08-09,SoB,5.2
Kansas,2020-08-10,SoB,5.4
Kansas,2020-08-11,SoB,6
Kansas,2020-08-12,SoB,5.9
Kansas,2020-08-13,SoB,5.6
Kansas,2020-08-14,SoB,5.3
Kansas,2020-08-15,SoB,4.2
Kansas,2020-08-16,SoB,4.1
Kansas,2020-08-17,SoB,5.7
Kansas,2020-08-18,SoB,4.9
Kansas,2020-08-19,SoB,5.8
Kansas,2020-08-20,SoB,4.9
Kansas,2020-08-21,SoB,4.7
Kansas,2020-08-22,SoB,4.9
Kansas,2020-08-23,SoB,4.9
Kansas,2020-08-24,SoB,4.5
Kansas,2020-08-25,SoB,5.5
Kansas,2020-08-26,SoB,5.7
Kansas,2020-08-27,SoB,5.7
Kansas,2020-08-28,SoB,4.9
Kansas,2020-08-29,SoB,4.3
Kansas,2020-08-30,SoB,4.9
Kansas,2020-08-31,SoB,6.3
Kansas,2020-09-01,SoB,5.3
Kansas,2020-09-02,SoB,5.2
Kansas,2020-09-03,SoB,4.6
Kansas,2020-09-04,SoB,5.1
Kansas,2020-09-05,SoB,3.6
Kansas,2020-09-06,SoB,4.2
Kansas,2020-09-07,SoB,4.8
Kansas,2020-09-08,SoB,5.2
Kansas,2020-09-09,SoB,4.9
Kansas,2020-09-10,SoB,5.5
Kansas,2020-09-11,SoB,5.3
Kansas,2020-09-12,SoB,4.7
Kansas,2020-09-13,SoB,4.3
Kansas,2020-09-14,SoB,5.9
Kansas,2020-09-15,SoB,5.2
Kansas,2020-09-16,SoB,5.8
Kansas,2020-09-17,SoB,6
Kansas,2020-09-18,SoB,5.1
Kansas,2020-09-19,SoB,5.2
Kansas,2020-09-20,SoB,5.2
Kansas,2020-09-21,SoB,5.6
Kansas,2020-09-22,SoB,6
Kansas,2020-09-23,SoB,5.6
Kansas,2020-09-24,SoB,6.3
Kansas,2020-09-25,SoB,4.9
Kansas,2020-09-26,SoB,4.2
Kansas,2020-09-27,SoB,3.6
Kansas,2020-09-28,SoB,5
Kansas,2020-09-29,SoB,5.9
Kansas,2020-09-30,SoB,5.8
Kansas,2020-10-01,SoB,5.9
Kansas,2020-10-02,SoB,5.6
Kansas,2020-10-03,SoB,5.2
Kentucky,2020-08-08,SoB,5.7
Kentucky,2020-08-09,SoB,5
Kentucky,2020-08-10,SoB,4.9
Kentucky,2020-08-11,SoB,4.6
Kentucky,2020-08-12,SoB,5
Kentucky,2020-08-13,SoB,4.5
Kentucky,2020-08-14,SoB,4.1
Kentucky,2020-08-15,SoB,5.1
Kentucky,2020-08-16,SoB,5
Kentucky,2020-08-17,SoB,5
Kentucky,2020-08-18,SoB,4.7
Kentucky,2020-08-19,SoB,4.3
Kentucky,2020-08-20,SoB,4.7
Kentucky,2020-08-21,SoB,4.7
Kentucky,2020-08-22,SoB,5
Kentucky,2020-08-23,SoB,4.9
Kentucky,2020-08-24,SoB,4.5
Kentucky,2020-08-25,SoB,4.9
Kentucky,2020-08-26,SoB,4.4
Kentucky,2020-08-27,SoB,4.6
Kentucky,2020-08-28,SoB,4.6
Kentucky,2020-08-29,SoB,5
Kentucky,2020-08-30,SoB,4.3
Kentucky,2020-08-31,SoB,4.3
Kentucky,2020-09-01,SoB,4.1
Kentucky,2020-09-02,SoB,4.3
Kentucky,2020-09-03,SoB,3.9
Kentucky,2020-09-04,SoB,4.7
Kentucky,2020-09-05,SoB,3.8
Kentucky,2020-09-06,SoB,4.2
Kentucky,2020-09-07,SoB,4.9
Kentucky,2020-09-08,SoB,4.8
Kentucky,2020-09-09,SoB,4.5
Kentucky,2020-09-10,SoB,4.6
Kentucky,2020-09-11,SoB,4.4
Kentucky,2020-09-12,SoB,4.2
Kentucky,2020-09-13,SoB,4.4
Kentucky,2020-09-14,SoB,4.5
Kentucky,2020-09-15,SoB,4.3
Kentucky,2020-09-16,SoB,4.2
Kentucky,2020-09-17,SoB,3.8
Kentucky,2020-09-18,SoB,4.1
Kentucky,2020-09-19,SoB,3.6
Kentucky,2020-09-20,SoB,4.3
Kentucky,2020-09-21,SoB,4.7
Kentucky,2020-09-22,SoB,4.5
Kentucky,2020-09-23,SoB,4.7
Kentucky,2020-09-24,SoB,4.7
Kentucky,2020-09-25,SoB,4.7
Kentucky,2020-09-26,SoB,4.7
Kentucky,2020-09-27,SoB,5.5
Kentucky,2020-09-28,SoB,4.3
Kentucky,2020-09-29,SoB,5
Kentucky,2020-09-30,SoB,0
Kentucky,2020-10-01,SoB,0
Kentucky,2020-10-02,SoB,0
Kentucky,2020-10-03,SoB,0
Louisiana,2020-08-08,SoB,5.9
Louisiana,2020-08-09,SoB,5.7
Louisiana,2020-08-10,SoB,5.8
Louisiana,2020-08-11,SoB,5.8
Louisiana,2020-08-12,SoB,5.8
Louisiana,2020-08-13,SoB,6
Louisiana,2020-08-14,SoB,5.2
Louisiana,2020-08-15,SoB,5.6
Louisiana,2020-08-16,SoB,6
Louisiana,2020-08-17,SoB,5.1
Louisiana,2020-08-18,SoB,5.7
Louisiana,2020-08-19,SoB,4.8
Louisiana,2020-08-20,SoB,5.1
Louisiana,2020-08-21,SoB,5.3
Louisiana,2020-08-22,SoB,4.5
Louisiana,2020-08-23,SoB,5
Louisiana,2020-08-24,SoB,5
Louisiana,2020-08-25,SoB,5.3
Louisiana,2020-08-26,SoB,6.4
Louisiana,2020-08-27,SoB,6.3
Louisiana,2020-08-28,SoB,6.2
Louisiana,2020-08-29,SoB,5.6
Louisiana,2020-08-30,SoB,5.4
Louisiana,2020-08-31,SoB,5.2
Louisiana,2020-09-01,SoB,5
Louisiana,2020-09-02,SoB,4.7
Louisiana,2020-09-03,SoB,5.1
Louisiana,2020-09-04,SoB,4.6
Louisiana,2020-09-05,SoB,4.6
Louisiana,2020-09-06,SoB,4.6
Louisiana,2020-09-07,SoB,5.3
Louisiana,2020-09-08,SoB,5.3
Louisiana,2020-09-09,SoB,5.4
Louisiana,2020-09-10,SoB,5.2
Louisiana,2020-09-11,SoB,5.1
Louisiana,2020-09-12,SoB,4.8
Louisiana,2020-09-13,SoB,4.8
Louisiana,2020-09-14,SoB,5.3
Louisiana,2020-09-15,SoB,5.1
Louisiana,2020-09-16,SoB,5.5
Louisiana,2020-09-17,SoB,5.1
Louisiana,2020-09-18,SoB,5.1
Louisiana,2020-09-19,SoB,4.3
Louisiana,2020-09-20,SoB,4.9
Louisiana,2020-09-21,SoB,5.8
Louisiana,2020-09-22,SoB,5
Louisiana,2020-09-23,SoB,4.4
Louisiana,2020-09-24,SoB,4.9
Louisiana,2020-09-25,SoB,4.9
Louisiana,2020-09-26,SoB,3.7
Louisiana,2020-09-27,SoB,4.3
Louisiana,2020-09-28,SoB,5.2
Louisiana,2020-09-29,SoB,4.9
Louisiana,2020-09-30,SoB,4.9
Louisiana,2020-10-01,SoB,5.1
Louisiana,2020-10-02,SoB,4.3
Louisiana,2020-10-03,SoB,4.4
Maine,2020-08-08,SoB,3.1
Maine,2020-08-09,SoB,2.9
Maine,2020-08-10,SoB,4.9
Maine,2020-08-11,SoB,3.7
Maine,2020-08-12,SoB,3.1
Maine,2020-08-13,SoB,4.1
Maine,2020-08-14,SoB,2.9
Maine,2020-08-15,SoB,2.5
Maine,2020-08-16,SoB,2.1
Maine,2020-08-17,SoB,3.7
Maine,2020-08-18,SoB,3.9
Maine,2020-08-19,SoB,3.2
Maine,2020-08-20,SoB,3.6
Maine,2020-08-21,SoB,4.9
Maine,2020-08-22,SoB,2.9
Maine,2020-08-23,SoB,2.8
Maine,2020-08-24,SoB,5.1
Maine,2020-08-25,SoB,4.3
Maine,2020-08-26,SoB,4.9
Maine,2020-08-27,SoB,3.8
Maine,2020-08-28,SoB,4.4
Maine,2020-08-29,SoB,3.8
Maine,2020-08-30,SoB,4.5
Maine,2020-08-31,SoB,3.9
Maine,2020-09-01,SoB,4.2
Maine,2020-09-02,SoB,4.2
Maine,2020-09-03,SoB,4.7
Maine,2020-09-04,SoB,3.8
Maine,2020-09-05,SoB,3.3
Maine,2020-09-06,SoB,2.9
Maine,2020-09-07,SoB,3.6
Maine,2020-09-08,SoB,4
Maine,2020-09-09,SoB,4.2
Maine,2020-09-10,SoB,4.8
Maine,2020-09-11,SoB,3.7
Maine,2020-09-12,SoB,2.6
Maine,2020-09-13,SoB,4.6
Maine,2020-09-14,SoB,4.7
Maine,2020-09-15,SoB,3.9
Maine,2020-09-16,SoB,4.1
Maine,2020-09-17,SoB,4.3
Maine,2020-09-18,SoB,3.9
Maine,2020-09-19,SoB,3.2
Maine,2020-09-20,SoB,5
Maine,2020-09-21,SoB,4.5
Maine,2020-09-22,SoB,4.3
Maine,2020-09-23,SoB,5.3
Maine,2020-09-24,SoB,4.5
Maine,2020-09-25,SoB,4.3
Maine,2020-09-26,SoB,3.7
Maine,2020-09-27,SoB,4.1
Maine,2020-09-28,SoB,5.2
Maine,2020-09-29,SoB,4.2
Maine,2020-09-30,SoB,3.5
Maine,2020-10-01,SoB,4.6
Maine,2020-10-02,SoB,5
Maine,2020-10-03,SoB,3.9
Maryland,2020-08-08,SoB,6.1
Maryland,2020-08-09,SoB,6.6
Maryland,2020-08-10,SoB,7.2
Maryland,2020-08-11,SoB,6.8
Maryland,2020-08-12,SoB,7.1
Maryland,2020-08-13,SoB,7.3
Maryland,2020-08-14,SoB,7.4
Maryland,2020-08-15,SoB,6.4
Maryland,2020-08-16,SoB,7.1
Maryland,2020-08-17,SoB,7.6
Maryland,2020-08-18,SoB,7.1
Maryland,2020-08-19,SoB,7
Maryland,2020-08-20,SoB,7.2
Maryland,2020-08-21,SoB,7.2
Maryland,2020-08-22,SoB,7.4
Maryland,2020-08-23,SoB,6.6
Maryland,2020-08-24,SoB,7.2
Maryland,2020-08-25,SoB,6.7
Maryland,2020-08-26,SoB,7.4
Maryland,2020-08-27,SoB,6.5
Maryland,2020-08-28,SoB,6.1
Maryland,2020-08-29,SoB,6.2
Maryland,2020-08-30,SoB,6.2
Maryland,2020-08-31,SoB,7.5
Maryland,2020-09-01,SoB,6.5
Maryland,2020-09-02,SoB,6.9
Maryland,2020-09-03,SoB,6.4
Maryland,2020-09-04,SoB,7.4
Maryland,2020-09-05,SoB,5
Maryland,2020-09-06,SoB,7.1
Maryland,2020-09-07,SoB,6.9
Maryland,2020-09-08,SoB,6.3
Maryland,2020-09-09,SoB,6.4
Maryland,2020-09-10,SoB,7.5
Maryland,2020-09-11,SoB,6.3
Maryland,2020-09-12,SoB,6.2
Maryland,2020-09-13,SoB,6.7
Maryland,2020-09-14,SoB,8.1
Maryland,2020-09-15,SoB,6.6
Maryland,2020-09-16,SoB,7.3
Maryland,2020-09-17,SoB,6.1
Maryland,2020-09-18,SoB,6.2
Maryland,2020-09-19,SoB,6
Maryland,2020-09-20,SoB,5.7
Maryland,2020-09-21,SoB,7.1
Maryland,2020-09-22,SoB,6.6
Maryland,2020-09-23,SoB,7.2
Maryland,2020-09-24,SoB,7.5
Maryland,2020-09-25,SoB,6.8
Maryland,2020-09-26,SoB,6.6
Maryland,2020-09-27,SoB,6.7
Maryland,2020-09-28,SoB,7.2
Maryland,2020-09-29,SoB,6.7
Maryland,2020-09-30,SoB,6.4
Maryland,2020-10-01,SoB,6.3
Maryland,2020-10-02,SoB,6.3
Maryland,2020-10-03,SoB,6.3
Massachusetts,2020-08-08,SoB,3.9
Massachusetts,2020-08-09,SoB,4.4
Massachusetts,2020-08-10,SoB,4.5
Massachusetts,2020-08-11,SoB,4.3
Massachusetts,2020-08-12,SoB,4.2
Massachusetts,2020-08-13,SoB,4.3
Massachusetts,2020-08-14,SoB,4
Massachusetts,2020-08-15,SoB,3.9
Massachusetts,2020-08-16,SoB,4.2
Massachusetts,2020-08-17,SoB,4.7
Massachusetts,2020-08-18,SoB,4.5
Massachusetts,2020-08-19,SoB,4.2
Massachusetts,2020-08-20,SoB,4.1
Massachusetts,2020-08-21,SoB,4
Massachusetts,2020-08-22,SoB,3.7
Massachusetts,2020-08-23,SoB,4.4
Massachusetts,2020-08-24,SoB,4.4
Massachusetts,2020-08-25,SoB,4.5
Massachusetts,2020-08-26,SoB,3.8
Massachusetts,2020-08-27,SoB,4.6
Massachusetts,2020-08-28,SoB,4
Massachusetts,2020-08-29,SoB,4
Massachusetts,2020-08-30,SoB,3.5
Massachusetts,2020-08-31,SoB,4.7
Massachusetts,2020-09-01,SoB,4.2
Massachusetts,2020-09-02,SoB,4.2
Massachusetts,2020-09-03,SoB,4.7
Massachusetts,2020-09-04,SoB,4.2
Massachusetts,2020-09-05,SoB,3.4
Massachusetts,2020-09-06,SoB,3.9
Massachusetts,2020-09-07,SoB,4
Massachusetts,2020-09-08,SoB,4.7
Massachusetts,2020-09-09,SoB,4.8
Massachusetts,2020-09-10,SoB,4.1
Massachusetts,2020-09-11,SoB,4.7
Massachusetts,2020-09-12,SoB,3.8
Massachusetts,2020-09-13,SoB,3.8
Massachusetts,2020-09-14,SoB,4.9
Massachusetts,2020-09-15,SoB,4.4
Massachusetts,2020-09-16,SoB,4.6
Massachusetts,2020-09-17,SoB,4.3
Massachusetts,2020-09-18,SoB,4.4
Massachusetts,2020-09-19,SoB,4.4
Massachusetts,2020-09-20,SoB,4.4
Massachusetts,2020-09-21,SoB,5
Massachusetts,2020-09-22,SoB,5.5
Massachusetts,2020-09-23,SoB,4.9
Massachusetts,2020-09-24,SoB,4.8
Massachusetts,2020-09-25,SoB,5
Massachusetts,2020-09-26,SoB,4.3
Massachusetts,2020-09-27,SoB,4
Massachusetts,2020-09-28,SoB,4.8
Massachusetts,2020-09-29,SoB,4.6
Massachusetts,2020-09-30,SoB,4.4
Massachusetts,2020-10-01,SoB,4.5
Massachusetts,2020-10-02,SoB,4.9
Massachusetts,2020-10-03,SoB,4.5
Michigan,2020-08-08,SoB,3.8
Michigan,2020-08-09,SoB,3.9
Michigan,2020-08-10,SoB,4.9
Michigan,2020-08-11,SoB,4.7
Michigan,2020-08-12,SoB,4.4
Michigan,2020-08-13,SoB,5
Michigan,2020-08-14,SoB,4.8
Michigan,2020-08-15,SoB,3.8
Michigan,2020-08-16,SoB,3.7
Michigan,2020-08-17,SoB,4.7
Michigan,2020-08-18,SoB,4.5
Michigan,2020-08-19,SoB,4.5
Michigan,2020-08-20,SoB,4.6
Michigan,2020-08-21,SoB,4.1
Michigan,2020-08-22,SoB,3.9
Michigan,2020-08-23,SoB,4.2
Michigan,2020-08-24,SoB,4.5
Michigan,2020-08-25,SoB,4.6
Michigan,2020-08-26,SoB,4
Michigan,2020-08-27,SoB,4.2
Michigan,2020-08-28,SoB,4.3
Michigan,2020-08-29,SoB,3.8
Michigan,2020-08-30,SoB,3.6
Michigan,2020-08-31,SoB,4.6
Michigan,2020-09-01,SoB,4.3
Michigan,2020-09-02,SoB,4.6
Michigan,2020-09-03,SoB,4.7
Michigan,2020-09-04,SoB,4.1
Michigan,2020-09-05,SoB,3.3
Michigan,2020-09-06,SoB,3.6
Michigan,2020-09-07,SoB,3.4
Michigan,2020-09-08,SoB,5.3
Michigan,2020-09-09,SoB,4.3
Michigan,2020-09-10,SoB,4.4
Michigan,2020-09-11,SoB,4
Michigan,2020-09-12,SoB,3.7
Michigan,2020-09-13,SoB,3.8
Michigan,2020-09-14,SoB,4.8
Michigan,2020-09-15,SoB,5.1
Michigan,2020-09-16,SoB,4.7
Michigan,2020-09-17,SoB,4.4
Michigan,2020-09-18,SoB,4.3
Michigan,2020-09-19,SoB,3.7
Michigan,2020-09-20,SoB,3.8
Michigan,2020-09-21,SoB,4.7
Michigan,2020-09-22,SoB,4.5
Michigan,2020-09-23,SoB,4.8
Michigan,2020-09-24,SoB,5
Michigan,2020-09-25,SoB,4.5
Michigan,2020-09-26,SoB,3.9
Michigan,2020-09-27,SoB,3.9
Michigan,2020-09-28,SoB,5.2
Michigan,2020-09-29,SoB,5.2
Michigan,2020-09-30,SoB,5
Michigan,2020-10-01,SoB,5.3
Michigan,2020-10-02,SoB,4.8
Michigan,2020-10-03,SoB,4.4
Mississippi,2020-08-08,SoB,6
Mississippi,2020-08-09,SoB,7
Mississippi,2020-08-10,SoB,6.2
Mississippi,2020-08-11,SoB,6.3
Mississippi,2020-08-12,SoB,5.9
Mississippi,2020-08-13,SoB,6.7
Mississippi,2020-08-14,SoB,5.8
Mississippi,2020-08-15,SoB,6.6
Mississippi,2020-08-16,SoB,6.4
Mississippi,2020-08-17,SoB,6.5
Mississippi,2020-08-18,SoB,5
Mississippi,2020-08-19,SoB,6.7
Mississippi,2020-08-20,SoB,5.5
Mississippi,2020-08-21,SoB,5.3
Mississippi,2020-08-22,SoB,5.4
Mississippi,2020-08-23,SoB,5.1
Mississippi,2020-08-24,SoB,5.3
Mississippi,2020-08-25,SoB,5.3
Mississippi,2020-08-26,SoB,5.1
Mississippi,2020-08-27,SoB,4.7
Mississippi,2020-08-28,SoB,5.1
Mississippi,2020-08-29,SoB,5.2
Mississippi,2020-08-30,SoB,5
Mississippi,2020-08-31,SoB,5.7
Mississippi,2020-09-01,SoB,5.1
Mississippi,2020-09-02,SoB,5.4
Mississippi,2020-09-03,SoB,4.6
Mississippi,2020-09-04,SoB,5
Mississippi,2020-09-05,SoB,4.3
Mississippi,2020-09-06,SoB,4.8
Mississippi,2020-09-07,SoB,5.9
Mississippi,2020-09-08,SoB,5.3
Mississippi,2020-09-09,SoB,4.5
Mississippi,2020-09-10,SoB,4.7
Mississippi,2020-09-11,SoB,4.7
Mississippi,2020-09-12,SoB,5
Mississippi,2020-09-13,SoB,4.5
Mississippi,2020-09-14,SoB,5.2
Mississippi,2020-09-15,SoB,4.8
Mississippi,2020-09-16,SoB,5.7
Mississippi,2020-09-17,SoB,4.8
Mississippi,2020-09-18,SoB,4.6
Mississippi,2020-09-19,SoB,5
Mississippi,2020-09-20,SoB,5.3
Mississippi,2020-09-21,SoB,4.6
Mississippi,2020-09-22,SoB,4.4
Mississippi,2020-09-23,SoB,4.8
Mississippi,2020-09-24,SoB,5.5
Mississippi,2020-09-25,SoB,5.3
Mississippi,2020-09-26,SoB,4.9
